"store"	"depart"	"error"
21	93	10.8146142295955
22	93	39.2769384211816
23	93	49.7770366417911
24	93	302.77897253878
25	93	12.9349381247269
26	93	254.475689248869
27	93	472.719397824173
28	93	913.099227690241
29	93	19.4249997985668
30	93	196.895945927006
31	93	541.220028866364
32	93	209.994916492935
33	93	409.505928022985
34	93	281.913568603731
35	93	42.2528072270489
36	93	498.382980459783
37	93	188.555722718497
38	93	171.44116345717
39	93	380.173548439408
40	93	259.488460715392
41	93	289.511656963418
42	93	354.150306851767
43	93	276.679466682389
44	93	101.297696224159
45	93	58.0654266503105
1	94	536.37795689799
2	94	625.926281270964
3	94	139.026514387311
4	94	772.476823754109
5	94	88.0342611764229
6	94	434.082706192743
7	94	49.0580305642181
8	94	213.955292153576
9	94	114.648549830266
10	94	75.1000563375788
11	94	355.515636030419
12	94	51.1303237057629
13	94	832.262420402691
14	94	820.234806740195
15	94	43.869276072371
16	94	61.5013448586839
17	94	129.591035738219
18	94	356.023276054941
19	94	398.140283580567
20	94	676.321850308615
21	94	95.2706542360866
22	94	115.846743420473
23	94	46.737979193548
24	94	588.577570638094
25	94	174.224836627501
26	94	518.333849005991
27	94	766.63050837163
28	94	411.303630491828
29	94	40.1957429689316
30	94	288.462710177858
31	94	729.622333422083
32	94	455.639181064025
33	94	401.46883120416
34	94	371.87674398746
35	94	35.4536220946482
36	94	608.530538332642
37	94	380.121414176114
38	94	259.481076390446
39	94	650.021718506698
40	94	451.365740837868
41	94	504.197929068293
42	94	431.040921281237
43	94	636.792637086647
44	94	310.065940052433
45	94	214.711584039023
1	95	938.949239339469
2	95	1047.28141882362
3	95	225.372031158179
4	95	1092.97735798498
5	95	126.57839877304
6	95	664.927548523516
7	95	629.71658082087
8	95	457.086020288849
9	95	329.522624841809
10	95	665.881669742858
11	95	518.096701605849
12	95	332.05196823726
13	95	1175.78787148604
14	95	2083.88621212956
15	95	206.278815745694
16	95	369.458199179095
17	95	412.30314406347
18	95	700.670291191305
19	95	891.903774810878
20	95	1235.74595626701
21	95	226.19459553814
22	95	461.313130491273
23	95	515.164708471621
24	95	714.713282093538
25	95	293.284159505886
26	95	450.255163359296
27	95	1115.04827873149
28	95	1230.8779811298
29	95	234.957818437989
30	95	404.703446985081
31	95	890.318699467748
32	95	612.187679779081
33	95	219.592761285826
34	95	458.71497868078
35	95	699.447220568773
36	95	508.27360563938
37	95	405.959250124895
38	95	301.448067949269
39	95	859.756490107907
40	95	433.7459283736
41	95	509.716318794601
42	95	546.385674259915
43	95	714.945461951706
44	95	188.391212870246
45	95	418.793373551896
1	96	881.094389845385
2	96	688.659661077862
3	96	69.0075398059945
4	96	1081.21854334717
5	96	135.196753268049
6	96	568.263958243657
7	96	114.482883839947
8	96	13561.7601778507
9	96	65.7993403157828
10	96	333.754436046568
11	96	183.726135979376
12	96	1030.56992892212
13	96	201.009520046808
14	96	4875.44457577521
15	96	77.6741947050447
16	96	149.637840207699
17	96	301.220316353606
18	96	647.354438076424
19	96	233.875023149935
20	96	4551.7924837737
21	96	-1
22	96	1300.11353852283
23	96	633.592384887158
24	96	280.001320061105
25	96	-1
26	96	395.788562008701
27	96	454.362420232983
28	96	696.486295873572
29	96	-1
30	96	311.995686427311
31	96	580.699613534356
32	96	574.052736526547
33	96	172.871748275626
34	96	334.718968624064
35	96	1242.05464724918
36	96	188.746308320304
37	96	356.34156086455
38	96	119.731768871462
39	96	509.431614794979
40	96	227.560823341671
41	96	496.35522571531
42	96	209.736628780698
43	96	569.006278142221
44	96	218.964733608237
45	96	-1
1	97	475.783760885104
2	97	536.665533977713
3	97	11.9573788103699
4	97	501.747373655601
5	97	10.3301407053068
6	97	142.598759481614
7	97	124.408843178921
8	97	130.291018294491
9	97	-1
10	97	55.4896378960709
11	97	174.825450153542
12	97	27.2945172817211
13	97	163.840500477663
14	97	340.203746980496
15	97	53.2938958837664
16	97	43.0622030852388
17	97	119.866474938156
18	97	160.908769630534
19	97	221.142910526812
20	97	245.935215576705
21	97	25.2800773840741
22	97	43.8435539904298
23	97	130.272518642623
24	97	191.026533129469
25	97	24.7129796715464
26	97	160.541875090487
27	97	208.575385446369
28	97	433.259771484178
29	97	24.7536393423962
30	97	127.478674727173
31	97	357.810189562832
32	97	199.657277927262
33	97	65.8816197848901
34	97	119.081614816436
35	97	89.7397292230516
36	97	108.226263411786
37	97	151.140586302482
38	97	102.844723492345
39	97	210.529483081448
40	97	161.681947387954
41	97	140.461473338026
42	97	194.781008583548
43	97	208.313373572008
44	97	91.7326858490295
45	97	76.9126353718889
1	98	101.236042548686
2	98	129.555015788464
3	98	4.83562922797075
4	98	161.07960657426
5	98	7.11419383260959
6	98	95.9481156151213
7	98	11.6276970266885
8	98	63.4946715134857
9	98	5.7110529712067
10	98	30.4055552940538
11	98	122.887234857039
12	98	17.8706468310511
13	98	112.11813109777
14	98	267.471753447094
15	98	14.2860631474512
16	98	5.49588498233399
17	98	15.0543969976017
18	98	92.2700479559514
19	98	177.245462289012
20	98	197.266482788753
21	98	16.2891523892983
22	98	12.7862294038007
23	98	11.2333862146894
24	98	144.559922098713
25	98	62.4004384949165
26	98	114.809806063207
27	98	167.99975416873
28	98	131.524734163523
29	98	8.27080859483371
30	98	35.9573010575249
31	98	96.2756122097974
32	98	77.241111315197
33	98	104.10485024098
34	98	79.3282406931612
35	98	9.341034347224
36	98	206.10501562094
37	98	53.9839345055156
38	98	52.450687944856
39	98	87.4528187702049
40	98	118.6812172877
41	98	97.1647638552014
42	98	84.4958869876887
43	98	172.324528184225
44	98	42.6015665676666
45	98	28.0154177391172
1	99	20.8453347218419
2	99	68.2786133809069
3	99	-1
4	99	144.936867775861
5	99	-1
6	99	25.5940033737234
7	99	-1
8	99	24.0255063254078
9	99	-1
10	99	-1
11	99	42.0650741637347
12	99	Inf
13	99	70.8430106158079
14	99	61.4269503513483
15	99	Inf
16	99	Inf
17	99	Inf
18	99	36.7603399888891
19	99	32.3301066493015
20	99	70.7357289591461
21	99	37.067915440392
22	99	-1
23	99	Inf
24	99	34.8750875412049
25	99	-1
26	99	19.4907601343398
27	99	40.7007957976148
28	99	21.8101009666953
29	99	Inf
30	99	9.82288847564642
31	99	21.8027292001495
32	99	27.301324852084
33	99	14.5953926310235
34	99	29.6696323688967
35	99	-1
36	99	Inf
37	99	27.2274479935781
38	99	Inf
39	99	27.551057731692
40	99	12.6748858525341
41	99	26.4307364317873
42	99	-1
43	99	-1
44	99	-1
45	99	-1
